id,InYear,InMonth,InDay,intakedate,intakereason,animalname,breedname,speciesname,AgeYears,AgeMonths,AgeWeeks,animalage,sexname,OutYear,OutDay,OutMonth,movementdate,movementtype,returndate,returnedreason,DeadYear,DeadMonth,DeadDay,deceaseddate,deceasedreason,diedoffshelter,puttosleep
63869,2019,07,07,2019-07-07 13:03:58,Stray,Skye,Husky,Dog,,7,,7 months.,Female,2019,07,07,2019-07-07 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63870,2019,07,07,2019-07-07 13:15:37,Unable to Afford,Hannibal,Heeler/Mix,Dog,1,6,,1 year 6 months.,Male,2019,07,27,2019-07-27 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63873,2019,07,08,2019-07-08 12:10:30,Litter relinquishment,Luna Blue,Heeler/Shep Mix,Dog,,,10,10 weeks.,Female,2019,07,13,2019-07-13 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63874,2019,07,08,2019-07-08 12:10:30,Litter relinquishment,Venus,Heeler/Shep Mix,Dog,,,9,9 weeks.,Female,2019,07,11,2019-07-11 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63875,2019,07,08,2019-07-08 12:10:30,Litter relinquishment,Timber,Heeler/Shep Mix,Dog,,,9,9 weeks.,Male,2019,07,11,2019-07-11 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63876,2019,07,08,2019-07-08 12:10:30,Litter relinquishment,Mars,Heeler/Shep Mix,Dog,,,10,10 weeks.,Male,2019,07,14,2019-07-14 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63885,2019,07,08,2019-07-08 15:29:37,Unable to Afford,Bebe,Terrier/Mix,Dog,1,3,,1 year 3 months.,Female,2019,07,20,2019-07-20 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63886,2019,07,08,2019-07-08 15:41:09,Stray,Finley,Weimaraner/Mix,Dog,,6,,6 months.,Female,2019,07,08,2019-07-08 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63887,2019,07,08,2019-07-08 16:46:21,Stray,Fuzzy,Mix,Dog,1,5,,1 year 5 months.,Male,2019,07,09,2019-07-09 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63888,2019,07,08,2019-07-08 16:52:20,Stray,Shark,Bully Breed Mix,Dog,,9,,9 months.,Male,2019,07,19,2019-07-19 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63889,2019,07,09,2019-07-09 09:11:48,Stray,FLEET,Bully Breed Mix,Dog,1,3,,1 year 3 months.,Male,2019,07,25,2019-07-25 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63891,2019,07,09,2019-07-09 12:05:37,Stray,Clarence,Hound/Jack Russell Terrier,Dog,1,0,,1 year 0 months.,Male,2019,07,31,2019-07-31 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63892,2019,07,09,2019-07-09 12:49:06,Stray,Star,Bully Breed Mix,Dog,2,7,,2 years 7 months.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63893,2019,07,09,2019-07-09 12:49:06,Stray,Galaxy,Bully Breed Mix,Dog,,,9,9 weeks.,Female,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63894,2019,07,09,2019-07-09 12:49:06,Stray,Quasar,Bully Breed Mix,Dog,,,9,9 weeks.,Male,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63895,2019,07,09,2019-07-09 12:49:06,Stray,Aurora,Bully Breed Mix,Dog,,,9,9 weeks.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63896,2019,07,09,2019-07-09 12:49:06,Stray,Comet,Bully Breed Mix,Dog,,,9,9 weeks.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63897,2019,07,09,2019-07-09 12:49:06,Stray,Atom,Bully Breed Mix,Dog,,,9,9 weeks.,Male,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63898,2019,07,09,2019-07-09 12:49:06,Stray,Nebula,Bully Breed Mix,Dog,,,9,9 weeks.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63899,2019,07,09,2019-07-09 12:49:06,Stray,Cosmos,Bully Breed Mix,Dog,,,9,9 weeks.,Male,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63900,2019,07,09,2019-07-09 12:49:06,Stray,Supernova,Bully Breed Mix,Dog,,,9,9 weeks.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63901,2019,07,09,2019-07-09 12:54:35,Stray,Roscoe,Bully Breed Mix,Dog,1,7,,1 year 7 months.,Male,2019,08,03,2019-08-03 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63904,2019,07,09,2019-07-09 13:04:42,Stray,Alfred,Retriever/Mix,Dog,2,0,,2 years 0 months.,Male,2019,07,30,2019-07-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63905,2019,07,09,2019-07-09 13:14:23,Stray,Lane,Retriever/Mix,Dog,4,1,,4 years 1 month.,Male,2019,07,31,2019-07-31 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63919,2019,07,09,2019-07-09 17:09:38,Unsuitable Accommodation,Nox,Heeler,Dog,3,8,,3 years 8 months.,Male,2019,07,16,2019-07-16 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63924,2019,07,10,2019-07-10 09:46:13,Police Assist,Brick,Heeler,Dog,1,0,,1 year 0 months.,Male,2019,07,10,2019-07-10 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63933,2019,07,10,2019-07-10 14:02:13,Incompatible with owner lifestyle,Trixie,Australian Shepherd,Dog,3,1,,3 years 1 month.,Female,2019,07,19,2019-07-19 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63940,2019,07,11,2019-07-11 08:23:24,Police Assist,Molly,Miniature Pinscher,Dog,2,1,,2 years 1 month.,Female,2019,07,16,2019-07-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63941,2019,07,11,2019-07-11 11:04:54,Stray,Luna,Hound,Dog,3,1,,3 years 1 month.,Female,2019,07,17,2019-07-17 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63942,2019,07,11,2019-07-11 11:53:21,Stray,Buddy,Chocolate Labrador Retriever,Dog,1,0,,1 year 0 months.,Male,2019,07,11,2019-07-11 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63945,2019,07,11,2019-07-11 13:29:43,Stray,Henrietta,German Shepherd Dog/Mix,Dog,,,10,10 weeks.,Female,2019,08,06,2019-08-06 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63956,2019,07,12,2019-07-12 07:38:43,Stray,Boomer,Shep Mix/Mix,Dog,,,13,13 weeks.,Male,2019,07,20,2019-07-20 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63957,2019,07,12,2019-07-12 11:19:52,Stray,Henry,Chesapeake Bay Retriever/Labrador Retriever,Dog,6,2,,6 years 2 months.,Male,2019,07,12,2019-07-12 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63964,2019,07,12,2019-07-12 14:20:49,Stray,Pippin,"Yorkshire Terrier Yorkie/Poodle, Miniature",Dog,7,0,,7 years 0 months.,Male,2019,07,12,2019-07-12 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63965,2019,07,12,2019-07-12 14:59:37,Incompatible with owner lifestyle,Sparky,Chihuahua/Rat Terrier,Dog,10,0,,10 years 0 months.,Male,2019,07,15,2019-07-15 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63968,2019,07,12,2019-07-12 16:37:02,Rabies Monitoring,Skye Najib,Husky,Dog,,9,,9 months.,Male,2019,07,22,2019-07-22 00:00:00,Reclaimed,2019-07-22 00:00:00,Biting,2019,07,22,2019-07-22 00:00:00,"UU - untreatable, unmanageable",0,1
63970,2019,07,12,2019-07-12 17:38:46,Incompatible with owner lifestyle,Jelly Bean,Shar Pei/Bully Breed Mix,Dog,,,11,11 weeks.,Female,2019,07,13,2019-07-13 00:00:00,Foster,,Stray,,,,,Court Order/ Legal,0,0
63973,2019,07,12,2019-07-12 17:53:30,Stray,Argon,Mix,Dog,6,8,,6 years 8 months.,Male,2019,07,28,2019-07-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63977,2019,07,14,2019-07-14 14:09:30,Stray,Skye,Cattle Dog/Labrador Retriever,Dog,27,0,,27 years 0 months.,Female,2019,07,14,2019-07-14 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63980,2019,07,14,2019-07-14 20:53:13,Stray,Sheeba,Bully Breed Mix,Dog,2,1,,2 years 1 month.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63981,2019,07,14,2019-07-14 20:53:13,Stray,Stellan,Bully Breed Mix,Dog,1,1,,1 year 1 month.,Male,2019,08,12,2019-08-12 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63982,2019,07,14,2019-07-14 20:53:13,Stray,Stout,Bully Breed Mix,Dog,1,1,,1 year 1 month.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,2019-08-17 00:00:00,Return Adopt - Other,,,,,Court Order/ Legal,0,0
63984,2019,07,15,2019-07-15 10:01:11,Stray,Bella,Boston Terrier,Dog,1,5,,1 year 5 months.,Female,2019,07,15,2019-07-15 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64005,2019,07,17,2019-07-17 09:43:33,Landlord issues,Tyson,Shep Mix,Dog,,7,,7 months.,Male,2019,08,08,2019-08-08 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64011,2019,07,17,2019-07-17 12:21:57,Abandoned,Cora,Heeler/Mix,Dog,,,15,15 weeks.,Female,2019,07,27,2019-07-27 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64025,2019,07,18,2019-07-18 13:55:59,Stray,Hogan,Labrador Retriever/Mix,Dog,13,0,,13 years 0 months.,Male,2019,07,19,2019-07-19 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64027,2019,07,19,2019-07-19 08:49:10,Stray,CV,Bully Breed Mix,Dog,1,0,,1 year 0 months.,Male,2019,07,19,2019-07-19 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64044,2019,07,19,2019-07-19 14:56:14,Moving,Nila,Bully Breed Mix,Dog,2,0,,2 years 0 months.,Female,2019,08,07,2019-08-07 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64045,2019,07,19,2019-07-19 15:03:27,Litter relinquishment,Tammy Wynette,Catahoula Leopard Dog/Boxer,Dog,,,9,9 weeks.,Female,2019,07,23,2019-07-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64046,2019,07,19,2019-07-19 15:03:27,Litter relinquishment,Loretta Lynn,Catahoula Leopard Dog/Boxer,Dog,,,9,9 weeks.,Female,2019,07,23,2019-07-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64047,2019,07,19,2019-07-19 15:03:27,Litter relinquishment,Waylon Jennings,Catahoula Leopard Dog/Boxer,Dog,,,9,9 weeks.,Male,2019,07,23,2019-07-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64048,2019,07,19,2019-07-19 15:03:27,Litter relinquishment,Merle Haggard,Catahoula Leopard Dog/Boxer,Dog,,,13,13 weeks.,Male,2019,07,23,2019-07-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64060,2019,07,20,2019-07-20 21:37:53,Police Assist,Solo,Bully Breed Mix,Dog,3,0,,3 years 0 months.,Male,2019,07,21,2019-07-21 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64062,2019,07,21,2019-07-21 13:22:47,Stray,Shona,Husky,Dog,3,0,,3 years 0 months.,Female,2019,07,21,2019-07-21 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64071,2019,07,22,2019-07-22 13:54:30,Stray,Trudie,Hound/Mix,Dog,,6,,6 months.,Female,2019,08,01,2019-08-01 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64078,2019,07,22,2019-07-22 23:52:57,Police Assist,Hound Dogg,Bully Breed Mix,Dog,1,0,,1 year 0 months.,Male,2019,07,25,2019-07-25 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64081,2019,07,23,2019-07-23 12:06:09,Rabies Monitoring,Eli,Bully Breed Mix,Dog,3,0,,3 years 0 months.,Male,2019,08,03,2019-08-03 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64101,2019,07,23,2019-07-23 18:08:27,Litter relinquishment,Doodle,Fox Terrier/Heeler,Dog,,,15,15 weeks.,Male,2019,07,31,2019-07-31 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64102,2019,07,23,2019-07-23 18:08:27,Litter relinquishment,Bandit,Fox Terrier/Heeler,Dog,,,16,16 weeks.,Male,2019,08,01,2019-08-01 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64103,2019,07,23,2019-07-23 18:08:27,Litter relinquishment,Yankee,Fox Terrier/Heeler,Dog,,,15,15 weeks.,Male,2019,07,30,2019-07-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64105,2019,07,23,2019-07-23 18:08:27,Litter relinquishment,Snickers,Fox Terrier,Dog,1,3,,1 year 3 months.,Female,2019,07,30,2019-07-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64108,2019,07,24,2019-07-24 12:35:47,Stray,Douglas,Shep Mix/Basset Hound,Dog,,,14,14 weeks.,Male,2019,07,31,2019-07-31 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64128,2019,07,25,2019-07-25 15:20:39,Transfer from Other Shelter,Italy,Mix,Dog,1,1,,1 year 1 month.,Female,2019,07,30,2019-07-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64129,2019,07,25,2019-07-25 15:42:03,Transfer from Other Shelter,Lady Bird,Mix,Dog,2,1,,2 years 1 month.,Female,2019,07,28,2019-07-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64131,2019,07,25,2019-07-25 16:07:16,Transfer from Other Shelter,Trixie,Mix,Dog,3,3,,3 years 3 months.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64134,2019,07,26,2019-07-26 12:04:28,Stray,Jax,Bully Breed Mix,Dog,1,0,,1 year 0 months.,Male,2019,07,29,2019-07-29 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64136,2019,07,26,2019-07-26 13:00:05,Stray,Scrappy,Shih Tzu,Dog,10,4,,10 years 4 months.,Male,2019,07,30,2019-07-30 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64150,2019,07,28,2019-07-28 13:09:23,Stray,Jackson,Black Labrador Retriever,Dog,6,0,,6 years 0 months.,Male,2019,07,28,2019-07-28 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64153,2019,07,28,2019-07-28 15:33:29,Stray,Scarlett,Labrador Retriever,Dog,,6,,6 months.,Female,2019,08,12,2019-08-12 00:00:00,Foster,,Stray,,,,,Court Order/ Legal,0,0
64154,2019,07,29,2019-07-29 08:21:11,Rabies Monitoring,Sapphire,Bully Breed Mix,Dog,7,0,,7 years 0 months.,Female,2019,08,07,2019-08-07 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64155,2019,07,29,2019-07-29 08:27:02,Stray,Marshall,Labrador Retriever,Dog,,10,,10 months.,Male,2019,07,29,2019-07-29 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64163,2019,07,29,2019-07-29 12:55:32,Moving,Mr. Dog,Hound/Mix,Dog,11,1,,11 years 1 month.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64164,2019,07,29,2019-07-29 12:57:12,Moving,Izzy,Bully Breed Mix,Dog,9,0,,9 years 0 months.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64165,2019,07,29,2019-07-29 12:58:58,Moving,Boston,Bully Breed Mix,Dog,1,9,,1 year 9 months.,Male,2019,08,14,2019-08-14 00:00:00,Adoption,2019-08-26 00:00:00,Return Adopt - Behavior,,,,,Court Order/ Legal,0,0
64165,2019,07,29,2019-07-29 12:58:58,Moving,Boston,Bully Breed Mix,Dog,1,9,,1 year 9 months.,Male,2019,08,30,2019-08-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64166,2019,07,29,2019-07-29 14:42:44,Stray,Doji,Labrador Retriever/Poodle,Dog,1,0,,1 year 0 months.,Male,2019,07,29,2019-07-29 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64167,2019,07,29,2019-07-29 17:05:04,Stray,Kabri,Boxer/Hound,Dog,1,5,,1 year 5 months.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64168,2019,07,29,2019-07-29 17:28:11,Stray,Casey,Labrador Retriever/Shepherd,Dog,1,3,,1 year 3 months.,Male,2019,08,10,2019-08-10 00:00:00,Adoption,2019-08-13 00:00:00,Return adopt - lifestyle issue,,,,,Court Order/ Legal,0,0
64168,2019,07,29,2019-07-29 17:28:11,Stray,Casey,Labrador Retriever/Shepherd,Dog,1,3,,1 year 3 months.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64182,2019,07,30,2019-07-30 17:23:44,Incompatible with owner lifestyle,Panda Bear,Bully Breed Mix,Dog,3,0,,3 years 0 months.,Male,2019,08,28,2019-08-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64183,2019,07,30,2019-07-30 17:23:44,Incompatible with owner lifestyle,Precious,Bully Breed Mix,Dog,4,0,,4 years 0 months.,Female,2019,08,14,2019-08-14 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64186,2019,07,30,2019-07-30 20:24:01,Police Assist,Peanut,Pointer/Mix,Dog,,,24,24 weeks.,Female,2019,08,14,2019-08-14 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64192,2019,08,01,2019-08-01 08:34:47,Rabies Monitoring,Hank,Bully Breed Mix,Dog,7,0,,7 years 0 months.,Male,2019,08,08,2019-08-08 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64197,2019,08,01,2019-08-01 12:35:51,Stray,Korda,Doberman Pinscher/Shep Mix,Dog,,9,,9 months.,Female,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64215,2019,08,02,2019-08-02 13:13:05,Moving,Welches,Bully Breed Mix,Dog,5,0,,5 years 0 months.,Male,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64227,2019,08,02,2019-08-02 15:38:37,Incompatible with other pets,Pepper Ann,Coonhound,Dog,1,0,,1 year 0 months.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64228,2019,08,02,2019-08-02 16:12:25,Landlord issues,Daisy,Yorkshire Terrier,Dog,3,0,,3 years 0 months.,Female,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64244,2019,08,02,2019-08-02 17:19:19,Stray,Cleo,Bernese Mountain Dog,Dog,1,0,,1 year 0 months.,Female,2019,08,03,2019-08-03 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64245,2019,08,02,2019-08-02 17:22:02,Stray,Tate,German Shepherd Dog,Dog,1,0,,1 year 0 months.,Female,2019,08,03,2019-08-03 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64248,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Rant,Husky/Shepherd,Dog,,,9,9 weeks.,Female,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64249,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Rosebud,Husky/Shepherd,Dog,,,10,10 weeks.,Female,2019,08,14,2019-08-14 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64250,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Franco,Husky/Shepherd,Dog,,,9,9 weeks.,Male,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64251,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Winnie,Husky/Shepherd,Dog,,,9,9 weeks.,Female,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64252,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Roux,Husky/Shepherd,Dog,,,11,11 weeks.,Female,2019,08,19,2019-08-19 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64253,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Kona,Husky/Shepherd,Dog,,,9,9 weeks.,Female,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64254,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Divine,Husky/Shepherd,Dog,,,12,12 weeks.,Female,2019,08,27,2019-08-27 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64255,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Scout,Husky/Shepherd,Dog,,,9,9 weeks.,Female,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64256,2019,08,02,2019-08-02 17:06:26,Transfer from Other Shelter,Bud Jr,Husky/Shepherd,Dog,,,11,11 weeks.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64262,2019,08,02,2019-08-02 19:29:05,Stray,Cheddar,Hound/Terrier,Dog,,,13,13 weeks.,Male,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64263,2019,08,02,2019-08-02 19:29:05,Stray,Feta,Hound/Terrier,Dog,,,13,13 weeks.,Female,2019,08,08,2019-08-08 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64264,2019,08,02,2019-08-02 19:29:05,Stray,Gouda,Hound/Terrier,Dog,,,13,13 weeks.,Male,2019,08,08,2019-08-08 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64265,2019,08,02,2019-08-02 19:29:05,Stray,Swiss,Hound/Terrier,Dog,,,16,16 weeks.,Female,2019,08,08,2019-08-08 00:00:00,Adoption,2019-08-12 00:00:00,Return Adopt - Other,,,,,Court Order/ Legal,0,0
64270,2019,08,03,2019-08-03 12:41:33,Moving,Wendy,Bloodhound,Dog,7,0,,7 years 0 months.,Female,2019,08,16,2019-08-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64273,2019,08,03,2019-08-03 14:39:25,Unsuitable Accommodation,Maggie,West Highland White Terrier,Dog,8,5,,8 years 5 months.,Female,2019,08,25,2019-08-25 00:00:00,Foster,,Stray,,,,,Court Order/ Legal,0,0
64276,2019,08,03,2019-08-03 15:26:39,Stray,Indy,Shep Mix,Dog,3,10,,3 years 10 months.,Female,2019,08,04,2019-08-04 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64279,2019,08,03,2019-08-03 16:03:14,Stray,Winston,Bully Breed Mix,Dog,2,0,,2 years 0 months.,Male,2019,08,05,2019-08-05 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64288,2019,08,05,2019-08-05 19:44:07,Stray,Oliver,Shih Tzu,Dog,15,10,,15 years 10 months.,Male,2019,08,06,2019-08-06 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64291,2019,08,06,2019-08-06 09:38:17,Stray,Willis,Bully Breed Mix,Dog,2,0,,2 years 0 months.,Male,2019,08,23,2019-08-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64295,2019,08,06,2019-08-06 13:41:09,Stray,Holiday,Dachshund/Mix,Dog,,,13,13 weeks.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64301,2019,08,06,2019-08-06 17:58:38,Moving,Choco,Bully Breed Mix/German Shepherd Dog,Dog,,,22,22 weeks.,Male,2019,08,09,2019-08-09 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64302,2019,08,06,2019-08-06 18:26:09,Stray,Leia,Labrador Retriever,Dog,,8,,8 months.,Female,2019,08,07,2019-08-07 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64304,2019,08,07,2019-08-07 12:43:42,Landlord issues,Murphy,Mountain Cur,Dog,5,6,,5 years 6 months.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64305,2019,08,07,2019-08-07 12:56:22,Unsuitable Accommodation,Audin,Labrador Retriever/Bully Breed Mix,Dog,,11,,11 months.,Female,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64308,2019,08,07,2019-08-07 15:51:38,Transfer from Other Shelter,Salem,Australian Shepherd,Dog,12,8,,12 years 8 months.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64309,2019,08,07,2019-08-07 16:31:20,Abandoned,Ace,Mix,Dog,,,20,20 weeks.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64310,2019,08,07,2019-08-07 16:42:27,Abandoned,Zeus,Bully Breed Mix,Dog,,,20,20 weeks.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64311,2019,08,08,2019-08-08 09:27:23,Incompatible with owner lifestyle,Elijah,Shep Mix,Dog,1,0,,1 year 0 months.,Male,2019,08,08,2019-08-08 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
64313,2019,08,08,2019-08-08 10:21:30,Abuse/ neglect,Daphne,Bouvier des Flanders,Dog,12,0,,12 years 0 months.,Female,2019,08,09,2019-08-09 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64314,2019,08,08,2019-08-08 10:21:30,Abuse/ neglect,Deacon,Bouvier des Flanders,Dog,5,0,,5 years 0 months.,Male,2019,08,27,2019-08-27 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
64328,2019,08,09,2019-08-09 09:31:43,Rabies Monitoring,Reece,Yorkshire Terrier,Dog,9,0,,9 years 0 months.,Male,2019,08,19,2019-08-19 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64337,2019,08,09,2019-08-09 13:54:13,Stray,Belion,Husky,Dog,1,0,,1 year 0 months.,Male,2019,08,24,2019-08-24 00:00:00,Adoption,2019-08-30 00:00:00,Incompatible with owner lifestyle,,,,,Court Order/ Legal,0,0
